1327	A man borrowed $5,000 from his colleague to purchase stock and agreed in writing to repay the loan on or before August 1. On July 15, the man notified his colleague that he would be unable to pay back the $5,000 on August 1. He told her that he could send her a check for $2,500 and that, in addition, he could give her an antique diamond ring that had been recently appraised at $2,200. The colleague liked the ring and agreed to accept it plus $2,500 in cash as payment for the loan. On August 1, a courier delivered the ring and a certified check for $2,500 to the colleague. She took the check but told the courier to return the ring to the man. The man received the ring back the same afternoon. Meanwhile, the colleague deposited the check in her bank, and the next day filed suit against the man for $2,500. The man consulted an attorney as to whether he has a valid defense against his colleague's suit. Assuming there are no Statute of Frauds issues, the attorney should advise the man that:
1328	A mother conveys her land to an irrevocable trust "to pay the income to my daughter for life, then to my daughter's children for their lives, and upon the death of the last survivor of my daughter's children, the trustee shall distribute the principal to my daughter's grandchildren, if any; otherwise, to my church." At the time of the conveyance, the daughter has two children and no grandchildren. The church's interest can best be described as:
1329	Philip was a 10-year-old boy. Macco was a company that sold new and used machinery. Macco stored discarded machinery, pending sale for scrap, on a large vacant area it owned. This area was unfenced and was one-quarter mile from the housing development where Philip lived. Macco knew that children frequently played in the area and on the machinery. Philip's parents had directed him not to play on the machinery because it was dangerous. One day Philip was playing on a press in Macco's storage area. The press had several wheels, each geared to the other. Philip climbed on the largest wheel, which was about five feet in diameter. Philip's weight caused the wheel to rotate, his foot was caught between two wheels that were set into motion, and he was severely injured. A claim for relief was asserted by Philip through a duly appointed guardian. Macco denied liability and pleaded Philip's contributory fault as a defense. In determining whether Macco breached a duty to Philip, which of the following is the most significant'?
1330	John Doe, the owner of a milk container manufacturing firm, sought to focus public attention on the milk packaging law of the State of Clinton in order to have it repealed. On a weekday at 12:00 noon, he delivered an excited, animated, and loud harangue on the steps of the State Capitol in front of the main entryway. An audience of 200 onlookers, who gathered on the steps, heckled him and laughed as he delivered his tirade. Doe repeatedly stated, gesturing expressively and making faces, that "the g-ddamned milk packaging law is stupid," and that "I will strangle every one of those g-ddamned legislators I can get hold of because this law they created proves they are all too dumb to live." After about fifteen minutes, Doe stopped speaking, and the amused crowd dispersed. There are three relevant statutes of the State of Clinton. The first statute prohibits "all speech making, picketing, and public gatherings of every sort on the Capitol steps in front of the main entryway between 7:45 a.m. -8:15 a.m., 11:45 a.m. -12:15 p.m., 12:45 p.m. -1:15 p.m., and 4:45 p.m. -5:15 p.m., on Capitol working days." If Doe is prosecuted under the "Capitol steps" statute and defends on constitutional grounds, which of the following best describes the proper burden of proof?
1331	Kane, a member of the legislature of State, is prosecuted in federal court for a violation of the Federal Securities Act arising out of the activities of a state-owned corporation. Kane's defense includes a claim that the alleged wrongful acts were committed in the course of legislative business and are immune from scrutiny. Which of the following is the strongest argument against Kane's constitutional defense?
1332	Pedestrian died from injuries caused when Driver's car struck him. Executor, Pedestrian's executor, sued Driver for wrongful death. At trial, Executor calls Nurse to testify that two days after the accident, Pedestrian said to Nurse, "The car that hit me ran the red light." Fifteen minutes thereafter, Pedestrian died. As a foundation for introducing evidence of Pedestrian's statement, Executor offers to the court Doctor's affidavit that Doctor was the intern on duty the day of Pedestrian's death and that several times that day Pedestrian had said that he knew he was about to die. Is the affidavit properly considered by the court in ruling on the admissibility of Pedestrian's statement?
1333	The plaintiff sued the defendant for injuries suffered when the defendant's car struck the plaintiff as she was crossing a busy intersection. The plaintiff planned to have a bystander who had witnessed the accident testify on her behalf, but he died prior to trial. At trial, the plaintiff called the wife of the bystander to testify that, although she had been facing the other way, she had heard her husband exclaim, "My God, the woman was crossing on the green light!" Over objection, the statement was admitted as an excited utterance. The defendant now wishes to call the bystander's friend, who is prepared to testify that, a few hours after the accident, the bystander said to him: "You know that accident I saw this afternoon? The driver didn't run a red light. The light was yellow." Should the friend's testimony be admitted over the plaintiff's objection?
1334	An aunt agreed to pay for any lace shawl that her niece purchased at a certain local shop if the niece wore the shawl to the town's ethnic festival. The niece despised shawls, but she really loved her aunt and did not want to hurt her feelings, so she purchased a $300 lace shawl from the shop. She accompanied her aunt to the ethnic festival wearing the shawl, and the aunt was very pleased. The aunt died shortly after the festival and her estate refused to reimburse the niece for her purchase. The niece filed suit to collect the $300 from the aunt's estate. Which legal theory will offer the niece her best chance of winning the case?
1335	A seller owned a large parcel of land. The western half was undeveloped, and the eastern half contained a grove of apple trees. The seller gave a buyer a deed conveying "the western half of the parcel from the western boundary to the grove of apple trees, comprising 220 acres." It was subsequently determined by survey that the land conveyed to the buyer was in fat 229 acres. In a dispute between the seller and the buyer as to the mistake, which of the following is most accurate?
1336	The owner of a small computer consulting firm was attending the annual trade meeting of the computer industry and spoke with the owner of a second consulting firm about doing joint projects. The owner of the second firm replied by rejecting the idea immediately, stating that she believed that the first owner was incompetent. A sales representative of a computer supply firm overheard the remark. The owner of the first firm sued the owner of the second firm for defamation. If the first owner does not prevail in this lawsuit, it will be because:
1337	A cab driver filed a personal injury suit against a limo driver for injuries she sustained when their vehicles collided in an intersection controlled by stoplights. The cab driver's attorney seeks to have the police officer who investigated the accident and prepared the police report testify that she took the statement of a witness who told her that the limo driver "drove right through the red light." The judge should rule the testimony:
1338	During a personal injury case, the jury determined that the plaintiff was 30% at fault for his own injuries, the defendant was 30% at fault, and a third party was 40% at fault. The jury further found that the plaintiff suffered $100,000 worth of damages. The jurisdiction has a partial comparative negligence statute that bars a plaintiff's recovery if his fault was greater than that of the defendant, and has abolished joint and several liability. How much can the plaintiff collect from the defendant?
1339	The plaintiff sued the defendant for injuries resulting from a car accident. At trial, the plaintiff's witness testified that the defendant ran a red light and then hit the plaintiff's car. Which of the following is the court most likely to allow to impeach the credibility of the witness?
1340	In 1975, Utility constructed a new plant for the generation of electricity. The plant burns lignite, a low -grade fuel which is available in large quantities. Although the plant was constructed in accordance with the best practicable technology, the plant emits a substantial quantity of invisible fumes. The only way Utility can reduce the fumes is by the use of scrubbing equipment that would cost $50,000,000 to install and would increase the retail price of generated electricity by 50 per cent while reducing the volume of fumes by only 20 per cent. Because of the expense of such equipment and its relative ineffectiveness, no other generating plants burning lignite use such equipment. The plant was located in a sparsely settled rural area, remote from the large city served by Utility. Farmer owned a farm adjacent to the plant. He had farmed the land for forty years and lived on the premises. The prevailing winds carried fumes from tIe new plant over Farmer's land. His 1975 crop was less than half the average size of his crop over the five years immediately preceding the construction of the plant. It can be established that the fumes caused the crop reduction. Farmer's hay fever, from which he had long suffered, became worse in 1976. Physicians advised him that the lignite fumes were affecting it and that serious lung disease would soon result unless he moved away from the plant. He did so, selling his farm at its reasonable market value, which was then $10,000 less than before the construction of the plant. If Farmer asserts a claim based on nuisance against Utility for damages for personal injuries, will Farmer prevail?
1341	A jurisdiction's arson statute has dropped the common law requirement that the intentional burning be of "the dwelling of another." Under this statute, the defendant was charged with first degree felony arson. The indictment alleged that the defendant burned down his own building to collect the insurance. At the trial, the defense called a witness who testified on direct examination that he was with the defendant at the place of business when the fire started and that some cleaning solvent caught fire and spread out of control. The witness testified that the ignition of the fire was purely accidental. The defense also introduced evidence that the witness is of good character. On cross-examination, the prosecutor asked the witness if he is being prosecuted for first degree felony arson in a separate trial for the burning of the same building. The defense lawyer objects. Should the court allow the prosecutor's question?
1342	On June 1, Topline Wholesale, Inc., received a purchase-order form from Wonder-Good, Inc., a retailer and new customer, in which the latter ordered 1,000 anti-recoil widgets for delivery no later than August 30 at a delivered total price of $10,000, as quoted in Topline's current catalog. Both parties are merchants with respect to widgets of all types. On June 2, Topline mailed to Wonder-Good its own form, across the top of which Topline's president had written, "We are pleased to accept your order." This form contained the same terms as Wonder-Good's form except for an additional printed clause in Topline's form that provided for a maximum liability of $100 for any breach of contract by Topline. As of June 5, when Wonder-Good received Topline's acceptance form, which of the following is an accurate statement concerning the legal relationship between Topline and Wonder-Good?
1343	A landowner borrowed $30,000 from a bank, secured by a mortgage on his land. The mortgage papers were signed by the landowner and by the chief loan officer as agent for the bank on March 18. The loan officer filled out the appropriate recording form and gave it to a bank clerk on March 19, instructing him to file the papers at the county recorder's office. The bank clerk inadvertently misplaced the papers. He discovered the papers on April 10 and filed them with the county recorder. At the recorder's office, the bank clerk discovered a conveyance of the landowner's land from the landowner to a buyer dated April 5 and recorded on April 8. Subsequent inquiry revealed that the buyer paid the landowner $150,000 for the land after a diligent title search and that the buyer had no knowledge of the mortgage on the property until the loan officer contacted her on April 11. The jurisdiction in which the landuis located follows the lien theory of mortgages, and has a statute providing: "Any conveyance of an interest in land shall not be valid against any subsequent purchaser for value without notice thereof who first records." If the bank seeks a declaration from the court that the buyer owns the land subject to a $30,000 mortgage with the bank, is the bank likely to prevail?
1344	Read the summaries of the decisions in the four cases (A- D) below. Then decide which is most applicable as a precedent to each of the cases in the questions that follow, and indicate each choice by marking the corresponding space on the answer sheet. Policeman, having a warrant for Defendant's arrest for a felonious assault, went to his home to arrest him. Defendant, however, resisted and during the ensuing struggle stabbed Policeman fatally with a butcher knife.
1345	A landowner conveyed a large tract of land to a man and a woman by a deed that created a co-tenancy in equal shares with right of survivorship. The man, by deed, then conveyed "my undivided, one-half interest" in the tract of land to a third party. The man has since died. The jurisdiction has no statute directly applicable to this situation. In an action between the woman and the third party, in which both claim sole title to the tract of land, the woman will prevail only if:
1346	The manager of a department store noticed that Paula was carrying a scarf with her as she examined various items in the blouse department. The manager recognized the scarf as an expensive one carried by the store. Paula was trying to find a blouse that matched a color in the scarf, and, after a while, found one. The manager then saw Paula put the scarf into her purse, pay for the blouse, and head for the door. The manager, who was eight inches taller than Paula, blocked Paula's way to the door and asked to see the scarf in Paula's purse. Paula produced the scarf, as well as a receipt for it, showing that it had been purchased from the store on the previous day. The manager then told Paula there was no problem, and stepped out of her way. If Paula brings a claim against the store based on false imprisonment, the store's best defense would be that
1347	Widgets are manufactured wholly from raw materials mined and processed in the state of Green. The only two manufacturers of widgets in the United States are also located in that state. However, their widgets are purchased by retailers located in every state. The legislature of the state of Green is considering the adoption of a statute that would impose a tax solely on the manufacture of widgets. The tax is to be calculated at 3% of their wholesale value. Which of the following arguments would be LEAST helpful to the state in defending the constitutionality of this proposed state tax on widgets?
1348	The owner of a speedboat let his friend operate it in a busy channel. While operating the boat, the friend collided with a canoe that had the right of way, injuring its occupant. The canoeist filed suit against both the owner and the friend, alleging that the friend was negligent in operating the boat and that the owner was negligent in letting him operate it, having reason to know that the friend was not qualified to operate a boat. The jurisdiction follows traditional rules for joint and several liability and contribution. There is no other applicable statute. If the jury finds both defendants liable and assesses the plaintiff's damages at $100,000, how should the judgment be entered?
1349	Allen and Barker are equal tenants in common of a strip of land 10feet wide and 100feet deep which lies between the lots on which their respective homes are situated. Both Allen and Barker need the use of the 10-foot strip as a driveway; and each fears that a new neighbor might seek partition and leave him with an unusable 5-foot strip. The best advice about how to solve their problem is
1350	A state statute makes it a crime to operate a motor vehicle while intoxicated. Another state statute provides that a blood alcohol level of .10 raises a presumption of intoxication. A state police officer spotted the defendant's pickup weaving from lane to lane on the highway and stopped the truck. The defendant took a breathalyzer test that indicated a .12 blood alcohol level. He was charged with operating a motor vehicle while intoxicated. At trial, at the close of all the evidence, and over the defendant's objection, the judge instructed the jury: "If you are convinced that, at the time the defendant was pulled over, his blood alcohol level was .10 or greater, you must presume that he was intoxicated." The defendant was convicted, and he is appealing on the ground that the judge's instruction was improper. The appellate court should:
1351	Arthur and Celia, brother and sister, both of legal age, inherited Goodacre, their childhood home, from their father. They thereby became tenants in common. Goodacre had never been used as anything except a residence. Arthur had been residing on Goodacre with his father at the time his father died. Celia had been residing in a distant city. After their father's funeral, Arthur continued to live on Goodacre, but Celia returned to her own residence. There was no discussion between Arthur and Celia concerning their common ownership, nor had there ever been any administration of their father's estate. Arthur paid all taxes, insurance, and other carrying charges on Goodacre. He paid no rent or other compensation to Celia, nor did Celia request any such payment. Thirty years later, a series of disputes arose between Arthur and Celia for the first time concerning their respective rights to Goodacre. The jurisdiction where the land is located recognizes the usual common-law types of cotenancies, and there is no applicable legislation on the subject. If Arthur claims the entire title to Goodacre in fee simple and brings an action against Celia to quiet title in himself, and if the state where the land is located has an ordinary 20-year adverse possession statute, the decision should be for
1352	Owner and his employee, Driver, consult Attorney about a motor vehicle collision resulting in a suit by Litigant against Owner and Driver as joint defendants. Attorney calls Irving, his investigator, into the conference to make notes of what is said, and those present discuss the facts of the collision and Owner's insurance. Owner thereafter files a cross-claim against Driver for indemnity for any damages obtained by Litigant. Litigant calls Driver to testify in Litigant's case in chief to admissions made by Owner in the conference. On objection by Owner, the court should rule that Driver's testimony is
1353	A state statute provides that persons moving into a community to attend a college on a full-time basis may not vote in any elections for local or state officials that are held in that community. Instead, the statute provides that for voting purposes all such persons shall retain their residence in the community from which they came. In that state the age of majority is eighteen. Which of the following is the strongest argument to demonstrate the unconstitutionality of this state statute?
1354	A woman who had befriended a four-year-old girl told the girl that her mother had to go out of town and that her mother had asked the woman to take care of her for the day instead of going to the preschool. Although the girl had been taught to never talk to strangers, she did not consider the woman to be a stranger and readily believed her. The woman took the girl to the zoo. She had a fun day with the woman, and then the woman returned the girl to her mother's porch and drove off. After the girl's mother found out what happened, the woman was arrested and charged in a jurisdiction that maintains a traditional, common law definition of criminal false imprisonment and has a typical, modern kidnapping statute. The woman can be properly convicted of and sentenced for:
1355	The owner of a store in a small beach town contacted a manufacturer about buying 100 Adirondack chairs. The parties reduced their agreement to sell and buy the 100 chairs to a signed writing that contained all of the essential terms, as well as a merger clause. When the chairs were delivered to the store owner, she discovered that they were not "Adirondack chairs," as she understood that term and as that term was commonly used, but a different style of chair altogether that was manufactured in the Adirondack region of New York. The store owner refused delivery, and the manufacturer sued the store owner for breach of contract, arguing that he complied with the terms of the contract. Will the store owner be allowed to introduce evidence of the meaning of the term 'Adirondack chair"?
1356	The Drug Control Act is a federal law that seeks to control those substances that are dangerous to the health of the population in general. The statute provides substantial penalties for violations of the Act. The Food and Drug Administration has conducted a substantial number of tests on a new diet pill. The results of the studies show that the drug might have dangerous side effects when taken regularly, and the Food and Drug Administration now seeks to prohibit its distribution under the Drug Control Act. A major pharmaceutical company that desires to market the diet pill sues to have the statute declared unconstitutional. The most likely result in this suit is that the statute will be declared to be:
1357	A state statute provided for criminal penalties for "knowingly selling alcoholic beverages in violation of the regulations of the State Liquor Commission to any person under the age of 18." One of the State Liquor Commission regulations provided that "before an alcoholic beverage is sold to any person between the ages of 17 and 24, the seller must demand some form of photo identification to determine the buyer's age." A minor who looked much older than his age of 17 walked into a tavern located in the state and asked the bartender for a beer. The bartender never asked the minor for any form of identification, as he thought that he was at least 25 years old. Had the bartender asked for identification, the minor would have shown him a fake identification card showing that he was 21 years old. The bartender served the beer to the minor, who consumed it on the premises. The bartender was subsequently charged under the state statute for selling the beer to the minor. The bartender is:
1358	Poe ordered some merchandise from Store. When the merchandise was delivered, Poe decided that it was not what he had ordered, and he returned it for credit. Store refused to credit Poe's account, continued to bill him, and, after 90 days, turned the account over to Kane, a bill collector, for collection. Kane called at Poe's house at 7 p.m. on a summer evening while many of Poe's neighbors were seated on their porches. When Poe opened the door, Kane, who was standing just outside the door, raised an electrically amplified bullhorn to his mouth. In a voice that could be heard a block away, Kane called Poe a "deadbeat" and asked him when he intended to pay his bill to Store. Poe, greatly angered, slammed the door shut. The door struck the bullhorn and jammed it forcibly against Kane's face. As a consequence, Kane lost his front teeth. If Kane asserts a claim of battery against Poe, will Kane prevail?
1359	Drew was tried for the July 21 murder of Victor. Drew called William to testify that on July 20 Drew said that he was about to leave that day to visit relatives in a distant state. The testimony Is
1360	In the prosecution of the defendant for bank robbery, it is established that as the robber came out of the bank, he was seen entering a car by a group of people, including a witness and his friend. The witness is prepared to testify that as the car drove off, someone yelled, "Get that number," whereupon the friend screamed, "I've got it. The number is 07771!" The witness's testimony is:
1361	A state enacted a statute requiring the parents of every child to have the child vaccinated for smallpox before the child's third birthday. Failure to comply was a misdemeanor punishable by a fine of $500 or six months in the county jail. The parents of an infant living within the state objected to application of the statute to their child on the ground that any injections or vaccinations violated the tenets and beliefs of their religion. The parents have commenced an action in federal court to declare the statute unconstitutional on the ground that it violates their right to the free exercise of their religion under the First Amendment to the United States Constitution. The best argument to defeat their action is that:
1362	A foreign student who had entered the United States on a student visa four years ago was notified by the Immigration and Naturalization Service that he was subject to being deported because his visa had expired. Federal law provided that an alien who is subject to being deported has the right to appear before an administrative officer appointed by the Attorney General's office for a hearing on whether he should be deported. This officer, appointed by the executive branch of the government, has the right under law to make a final order concerning whether the alien should be deported. After a hearing, the administrative officer entered an order allowing the student to remain in the United States as a permanent resident. However, a congressional rule permitted the House of Representatives, by resolution, to deport "undesirable aliens." After the administrative judge entered his order, the House passed a resolution that the student should be deported. The student petitioned the federal court to declare the legislative resolution invalid. The court should find the resolution:
1363	By mutual agreement, a brother and sister purchased a 10-acre parcel of land and took title "as joint tenants with right of survivorship." Three years after the purchase, the brother asked if he could build an apartment house on his half of the property; the sister agreed. He then built an apartment house on the eastern five acres of the property. Two years later, the brother died, leaving his entire estate to his son. In an action for partition, if the brother's estate is judged the owner of the eastern five acres, it will be because:
1364	The legislature of State X is debating reforms in the law governing insanity. Two reforms have been proposed. Proposal A would eliminate the insanity defense altogether. Proposal B would retain the defense but place on the defendant the burden of proving insanity by a preponderance of the evidence. Opponents of the reforms argue that the proposals would be unconstitutional under the due process clause of the United States Constitution. Which of the proposed reforms would be unconstitutional?
1365	When Esther, Gray's 21-year-old daughter, finished college, Gray handed her a signed memorandum stating that if she would go to law school for three academic years, he would pay her tuition, room, and board and would "give her a $1,000 bonus" for each "A" she got in law school. Esther's uncle, Miller, who was present on this occasion, read the memorandum and thereupon said to Esther, "and if he doesn't pay your expenses, I will." Gray paid her tuition, room, and board for her first year but died just before the end of that year. Subsequently, Esther learned that she had received two "A's" in the second semester. The executor of Gray's estate has refused to pay her anything for the two "A's" and has told her that the estate will no longer pay her tuition, room, and board in law school. In an action by Esther against Miller on account of the executor's repudiation of Gray's promise to pay future tuition, room, and board, which of the following would be Miller's strongest defense?
1366	Albert engaged Bertha, an inexperienced actress, to do a small role in a new Broadway-play for a period of six months at a salary of $200 a week. Bertha turned down another role in order to accept this engagement. On the third day of the run, Bertha was hospitalized with influenza and Helen was hired to do the part. A week later, Bertha recovered, but Albert refused to accept her services for the remainder of the contract period. Bertha then brought an action against Albert for breach of contract. Which of the following is Bertha's best legal theory?
1367	A woman entered a dress shop that had displayed in its window a red dress priced at $120 and told the salesperson that she wanted to purchase the dress in her size. The salesperson rang up the sale and handed the woman a box that contained the dress she had just purchased. When the woman got home, she opened the box and discovered a dress exactly like the one in the store window, except that it was yellow. The dress had a tag which read: This dress shop expressly warrants that this dress shall be free of manufacturing defects for five days. If a dress is defective, liability shall be limited to the cost of repair or replacement of defective merchandise. The woman returned to the dress shop and demanded an exchange or refund. The salesperson refused on the grounds that the dress was not defective. If the woman files suit for a refund, who will prevail?
1368	An elderly man wrote a note to a friend stating that he wanted her to have his house and land. The man then went to his lawyer and had her draft a deed conveying the property to his friend. The man validly executed the deed and gave both the note and the executed deed to the lawyer, telling her to give them to the friend on his death. The man continued to live on the property until his death one year later. Shortly thereafter, his will was admitted to probate; it left all of his property to a cousin. Prior to the probate of the estate, the friend received the note and deed from the lawyer, and promptly recorded the deed. After probate, she brought an appropriate action to quiet title to the property conveyed by the deed. In that action, the court should find for:
1369	A defendant is on trial for violating a statute forbidding possession of a concealed weapon within 100 yards of a government building. The prosecution presents evidence that the defendant was arrested on a street corner with a handgun in his pocket. The building housing the local city hall occupies the entire block on the north and east sides of the two streets where the defendant was apprehended. Which of the following statements is most accurate regarding judicial notice of the location of the city hall?
1370	A builder and a wealthy landowner entered into a written contract whereby the builder would build on the grounds of the landowner's estate a mausoleum, using imported Italian granite, to hold the remains of the landowner's recently deceased wife. The cost of the mausoleum was set at $100,000. After the contract was signed but before construction began, the builder learned that an unforeseen embargo prevented him from getting the granite he planned to use to build the mausoleum. He could get the granite from another source, but it would cost an additional $25,000. The builder explained the situation to the landowner, who agreed to pay $125,000 to have the mausoleum built. The builder prepared a writing stating that the price for the mausoleum was now $125,000. Both the builder and the landowner signed the writing. After the work was completed, the landowner gave the builder a certified check for $100,000 and refused to pay one penny more. If the builder brings suit against the landowner to recover the additional $25,000, will the builder likely prevail?
1371	A man and a woman purchased a parcel of land, taking title as joint tenants. Two years later, they married and had a son. Several years after that,the man and woman divorced. After the divorce, the woman and her son continued the land, although title remained in the names of both the man and the woman. The man moved out of the state and conveyed all of his title and interest in the land by deed to the son. Shortly thereafter, the man was killed in an automobile collision. The man died intestate. Who has title to the land?
1372	A 14-year-old was the youngest licensed pilot in the state. On a foggy day when pilots were being advised to fly only if necessary, the pilot took his plane out so that he could fly low over the football field where his friends were practicing. When he attempted to land on his return to the airport, he ran off the runway due to the fog and damaged an executive's airplane, which was in the parking area. If the executive sues the pilot for damage to his airplane and prevails, it will be because:
1373	A minor entered a liquor store and asked the cashier to let him purchase a case of beer for a party even though he was underage. The cashier agreed as long as he paid double the retail price for the beer as compensation for the risks of the sale. As the cashier started to ring up the transaction, an undercover officer who overheard them intervened and arrested them. The state criminal code provides that it is a felony to knowingly provide alcohol to any person under the age of 21. If the state follows the unilateral theory of conspiracy:
1374	Park brought an action against Dan for injuries received in an automobile accident, alleging negligence in that Dan was speeding and inattentive. Park calls White to testify that Dan had a reputation in the community of being a reckless driver and was known as "dare-devil Dan." White's testimony is
1375	A plaintiff applied for a life insurance policy and was required to submit to a physical examination to qualify for the policy. During the course of the examination, the plaintiff told the physician, who was approved by the life insurance company and had never seen the plaintiff before, "I used to have some back trouble, but that's all cleared up now." A few weeks after the examination, the defendant's automobile struck the rear end of a car in which the plaintiff was riding as a passenger. The plaintiff now claims that he suffers persistent lower back pain and sues the defendant for damages. After laying a proper foundation that the plaintiff is attempting to perpetrate a fraud, the defendant calls the physician as a witness and seeks to have her testify as to the plaintiff's statement to her. The plaintiff's attorney objects on the ground of the jurisdiction's physician-patient privilege. The testimony as to the plaintiff's statement is:
1376	An ordinance of a city makes it unlawful to park a motor vehicle on a city street within 10 feet of a fire hydrant. At 1:55 p.m., a man, realizing he must be in the bank before it closed at 2 p.m. and finding no other space available, parked his automobile in front of a fire hydrant on a city street. The man then hurried into the bank, leaving his elderly neighbor as a passenger in the rear seat of the car. About five minutes later, and while the man was still in the bank, a woman was driving down the street. The woman swerved to avoid what she mistakenly thought was a hole in the street and sideswiped the man's car. The man's car was turned over on top of the hydrant, breaking the hydrant and causing a small flood of water. The man's car was severely damaged and the elderly neighbor was badly injured. If the elderly neighbor asserts a claim against the man, the most likely result is that the elderly neighbor will:
1377	The following events took place in a state that does not recognize the common-law marriage. The state does recognize the common-law estate of tenancy by the entirety and has no statute on the subject. Wade Sloan and Mary Isaacs, who were never formally married, lived together over a sevenyear period. During this time Mary identified herself as "Mrs. Sloan" with the knowledge and consent of Wade, Wade and Mary maintained several charge accounts at retail stores under the names "Mr. and Mrs. Wade Sloan," and they filed joint income tax returns as Mr. and Mrs. Sloan. Within this period Wade decided to buy a home. The deed was in proper form and identified the grantees as "Wade Sloan and Mary Sloan, his wife, and their heirs and assigns forever as tenants by the entirety." Wade made a down payment of $10,000, and gave a note and mortgage for the unpaid balance. Both Wade and Mary signed the note and mortgage for the unpaid balance. Both Wade and Mary signed the note and mortgage as husband and wife. Wade made the monthly payments as they become due until he and Mary had a disagreement and he abandoned her and the house. Mary then made the payments for three months. She then brought an action against Wade for partition of the land in question. 'The prayer for partition should be
1378	Victim, injured by Driver in an auto accident, employed attorney First to represent him in the matter. Victim was chronically insolvent and expressed doubt whether he could promptly get necessary medical treatment. Accordingly, First wrote into their contract his promise to Victim "to pay from any settlementtwith Driver compensation to any physician who provides professional services for Victim's injuries." The contract also provided that First's duties were "'nonassignable." First immediately filed suit against Driver. Victim then sought and received medical treatment, reasonably valued at S1,000, from Doctor, but failed to inform Doctor of First's promise. After receiving a bill from Doctor for $1,000, Victim immediately wrote Doctor explaining that he was unable to pay and enclosing a copy of his contract with First. Victim then asked First about payment of this bill, but First requested a release from their employment contract. stating that he would like to refer Victim's claim to attorney Second and that Second was willing to represent Victim in the pending lawsuit. Victim wrote a letter to First releasing him from their contract and agreeing to Second's representation. A copy of this letter was sent to Doctor. Second subsequently promised First to represent Victim and soon negotiated a settlement of Victim's claim against Driver which netted $1,000, all of which was paid by Victim to creditors other than Doctor. Victim remains insolvent. In an action by Doctor against Second, Second is most likely to argue on these facts that
1379	An attorney was staying at a hotel while traveling to work on a case. The normal room charges were $150 per night. The attorney made a deal with the hotel management to pay $700 per week for his room for an indefinite period. The attorney never told the hotel management exactly how long he planned to stay or how he would pay, but each Sunday he would present the cashier with a check for $700, plus any additional taxes and room charges, to pay for the previous week's lodging. He did this for four weeks, and then the case he was working on was settled. On a Thursday morning, before checkout time for that day, the attorney tendered the hotel cashier a check for $400 plus additional charges incurred from Sunday through Wednesday nights. The cashier promptly took the check and then demanded that the attorney pay an additional $1,000 plus taxes for 10 more days' lodging, covering the rest of the week plus an additional week because he did not give a week's notice that he planned to vacate. The attorney refused to pay the additional charges. If the hotel sues the attorney and the court determines that the parties created a tenancy, for how many additional days' lodging will he be required to pay?
1380	The owner of an exclusive clothing salon entered into a written agreement with a customer to sell the customer a certain full-length fake fur coat for $12,000, with delivery by December 7. On December 6, the customer went to the salon at 5:30 p.m., and the salon owner told her that her coat was ready and she could take it home with her. The customer inspected the coat and discovered that a button was missing. She told the salon owner that she would not accept the coat without the missing button. He informed her that the tailor had gone home for the day at 5 p.m. and would not be back at the salon until 8:30 a.m. on December 8, because Congress had enacted a law declaring December 7 to be Pearl Harbor Day, a new federal holiday, and the tailor had the day off. The salon owner assured the customer that the coat could be ready with the button sewn on by 9:15 a.m. on December 8. Which of the following best states the customer's position?
1381	Trease owned Hilltop in fee simple. By his will, he devised as follows: "Hilltop to such of my grandchildren who shall reach the age of_21; and by this provision I intend to include all grandchildren whenever born." At the time of his death, Trease had three children and two grandchildren. Courts hold such a devise valid under the common-law Rule Against Perpetuities. What is the best explanation of that determination?
1382	A landowner had a swimming pool and a dressing cabana constructed in her spacious backyard. The pool was entirely within the confines of the landowner's property. However, one corner of the cabana extended a few inches onto a far corner of her neighbor's land. At the time of the construction, neither the neighbor nor the landowner was aware that the cabana extended onto the neighbor's property. Does the neighbor have a cause of action for trespass?
1383	The Federal Computer Abuse Act establishes the Federal Computer Abuse Commission, authorizes the Commission to issue licenses for the possession of computers on terms that are consistent with the purposes of the act, and makes the unlicensed possession of a computer a crime. The provisions of the Federal Computer Abuse Act are inseverable. User applied to the Federal Computer Abuse Commission for a license to possess a computer. The Commission held, and User participated in, a trial-type proceeding on User's license application. In that proceeding it was demonstrated that User repeatedly and intentionally used computers to introduce secret destructive computer programs (computer viruses) into electronic data banks without the consent of their owners. As a result, the Commission denied User's application for a license. The license denial was based on a Commission rule authorized by the Computer Abuse Act that prohibited the issuance of computer licenses to persons who had engaged in such conduct. Nevertheless, User retained and continued to use his computer. He was subsequently convicted of the crime of unlicensed possession of a computer. On appeal, he challenges the constitutionality of the licensing provision of the Federal Computer Abuse Act. In this case, the reviewing court would probably hold that act to be
1384	Perkins and Morton were passengers sitting in adjoining seats on a flight on Delval Airline. There were many empty seats on the aircraft. During the flight, a flight attendant served Morton nine drinks. As Morton became more and more obviously intoxicated and attempted to engage Perkins in a conversation, Perkins chose to ignore Morton. This angered Morton, who suddenly struck Perkins in the face, giving her a black eye. If Perkins asserts a claim for damages against Delval Airline based on negligence, Perkins will
